L0 Domain,L1 Sub-Domain,L2 Category,L3 Sub-Category,L4 Product Enum-Code,Brand,Product Name,Product Description,Product Quantity,UOM,Net Quantity,Pack Quantity,Pack Size,MRP,Price,Manufacturer,Country Of Origin,UPC/EAN,FSSAI no,Images,Images / Video,Images.3,Images.4,Images.5,Images.6,Images.7,Images.8,Images.9,Images.10,SKU Code,Customer Care Contact,Time to Ship,Returnable (Y/N),Cancellable (Y/N),COD available (Y/N),Preservatives (Y/N),Preservatives (details),Flavours & Spices,Ready to cook (Y/N),Ready to eat (Y/N),Rice grain type,Recommended Age,Scented/ Flavour,Herbal/ Ayurvedic,Theme/ Occasion Type,Hair Type,Mineral Source,Caffeine Content,Capacity,Composition,Benefits,Usage,Other details,Marketed By,Baby Weight,Absorption Duration (in Hrs),Features,Care Instruction,Ingredients,Ingredient,Specification,About
RET,RET-10,RET-10-1A,RET-10-1A-10,RET-10-1A-10-10,Mdh,"Mdh Powder - Chilly (Kashmiri), 50 g Carton","Mdh Powder - Kashmiri Chilli Imparts A Rich Flavour And Colour To Dishes, Particularly Tandoori And Other Marinades.",50 g Carton,g,50 g Carton,1,1,49,49,"MAHASHIAN DI HATTI PVT LTD, DL 9/44 Kirti nagar industrial Area New Delhi 110015",India,['40019856'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40019856_2-mdh-powder-chilly-kashmiri.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40019856-2_1-mdh-powder-chilly-kashmiri.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40019856-3_1-mdh-powder-chilly-kashmiri.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40019856-4_1-mdh-powder-chilly-kashmiri.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40019856-5_1-mdh-powder-chilly-kashmiri.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['EAN Code: 40019856', 'Manufactured by: MAHASHIAN DI HATTI PVT LTD, DL 9/44 Kirti nagar industrial Area New Delhi 110015', 'Country of origin: India', 'Best before 30-08-2023', '",-,-,-,-,-,Red Chilli,-,-,"Mdh Powder - Kashmiri Chilli Imparts A Rich Flavour And Colour To Dishes, Particularly Tandoori And Other Marinades."
RET,RET-10,RET-10-1A,RET-10-1A-10,RET-10-1A-10-10,Mdh,"Mdh Powder - Deggi Mirch, 100 g Carton","MDH deggi mirch is made from the finest chilies. It not only imparts a spicy hot flavor to cooked dishes, but also lends a wonderful rich red color. This spice is also replete with nutrients which are good for your health. Coming from the house of MDH, which is known for its vast offering of spices, this masala is a must for Indian kitchens.",100 g Carton,g,100 g Carton,1,1,96,96,"MAHASHIAN DI HATTI PVT LTD, DL 9/44 Kirti nagar industrial Area New Delhi 110015",India,['260799'],-,https://datalabs.siva3.io/image/Eunimart_groceries_260799_3-mdh-powder-deggi-mirch.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_260799-2_3-mdh-powder-deggi-mirch.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_260799-3_3-mdh-powder-deggi-mirch.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_260799-4_2-mdh-powder-deggi-mirch.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_260799-6_2-mdh-powder-deggi-mirch.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['EAN Code: 260799', 'Manufactured & Marketed By: MAHASHIAN DI HATTI PVT LTD, DL 9/44 Kirti nagar industrial Area New Delhi 110015', 'Country of origin: India', 'FSSAI Number :', 'Best before 30-08-2023', '","MAHASHIAN DI HATTI PVT LTD, DL 9/44 Kirti nagar industrial Area New Delhi 110015",-,-,-,-,"A 100 gm pack of MDH deggi mirch contains a fine powder of freshly dried red chilies that have been hand-picked from the healthy and thriving red chili plant. The chilies are dried, crushed and packed in super hygienic conditions. Each particle of the powder is super fine and of uniform size.",-,-,-
RET,RET-10,RET-10-1A,RET-10-1A-10,RET-10-1A-10-10,Mdh,"Mdh Powder - Dhania, 100 g Pouch","MDH Dhaniya Powder are processed from fresh crops which are procured directly from farms and farming lands. The produce is so fresh, that once it is pounded into a fine dust, you will only find an authentic powder which will add a zing to your dishes. Dhaniya powder is one of the most important ingredients of Indian cooking, and the flavour produced by this powder has an appetizing appeal.",100 g Pouch,g,100 g Pouch,1,1,38,38,"MAHASHIAN DI HATTI PVT LTD, DL 9/44 Kirti nagar industrial Area New Delhi 110015",India,['17804334009074'],-,https://datalabs.siva3.io/image/Eunimart_groceries_269286_8-mdh-powder-dhania.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_269286-2_5-mdh-powder-dhania.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_269286-3_4-mdh-powder-dhania.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_269286-4_4-mdh-powder-dhania.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_269286-5_1-mdh-powder-dhania.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Add Dhaniya powder to Indian dishes for a appealing taste.,"['EAN Code: 17804334009074', 'Manufactured & Marketed By: MAHASHIAN DI HATTI PVT LTD, DL 9/44 Kirti nagar industrial Area New Delhi 110015', 'Country of origin: India', 'FSSAI Number :', 'Best before 30-08-2023', '","MAHASHIAN DI HATTI PVT LTD, DL 9/44 Kirti nagar industrial Area New Delhi 110015",-,-,-,-,-,-,-,-
RET,RET-10,RET-10-1A,RET-10-1A-10,RET-10-1A-10-10,Mdh,"Mdh Powder - Dhania, 100 g Pouch","MDH Dhaniya Powder are processed from fresh crops which are procured directly from farms and farming lands. The produce is so fresh, that once it is pounded into a fine dust, you will only find an authentic powder which will add a zing to your dishes. Dhaniya powder is one of the most important ingredients of Indian cooking, and the flavour produced by this powder has an appetizing appeal.",100 g Pouch,g,100 g Pouch,1,1,38,38,"MAHASHIAN DI HATTI PVT LTD, DL 9/44 Kirti nagar industrial Area New Delhi 110015",India,['17804334009074'],-,https://datalabs.siva3.io/image/Eunimart_groceries_269286_8-mdh-powder-dhania.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_269286-2_5-mdh-powder-dhania.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_269286-3_4-mdh-powder-dhania.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_269286-4_4-mdh-powder-dhania.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_269286-5_1-mdh-powder-dhania.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Add Dhaniya powder to Indian dishes for a appealing taste.,"['EAN Code: 17804334009074', 'Manufactured & Marketed By: MAHASHIAN DI HATTI PVT LTD, DL 9/44 Kirti nagar industrial Area New Delhi 110015', 'Country of origin: India', 'FSSAI Number :', 'Best before 30-08-2023', '","MAHASHIAN DI HATTI PVT LTD, DL 9/44 Kirti nagar industrial Area New Delhi 110015",-,-,-,-,-,-,-,-
RET,RET-10,RET-10-1A,RET-10-1A-10,RET-10-1A-10-10,Mdh,"Mdh Powder - Jeera, 100 g Pouch","Jeera Powder Has An Aromatic, And Is A Key Element In Many Indian Dishes. Jeera Powder Is Normally Added In Indian Food Like Vegetables, Lentils, Raitas, Pulaos Etc. The Powder Gives A Nice Taste And Flavor To The Food.",100 g Pouch,g,100 g Pouch,1,1,72,72,"MAHASHIAN DI HATTI PVT LTD, DL 9/44 Kirti nagar industrial Area New Delhi 110015",India,['40019862'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40019862_2-mdh-powder-jeera.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40019862-2_2-mdh-powder-jeera.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40019862-3_2-mdh-powder-jeera.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40019862-4_2-mdh-powder-jeera.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40019862-5_1-mdh-powder-jeera.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['EAN Code: 40019862', 'Manufactured & Marketed By: MAHASHIAN DI HATTI PVT LTD, DL 9/44 Kirti nagar industrial Area New Delhi 110015', 'Country of origin: India', 'FSSAI Number :', 'Best before 30-08-2023', '","MAHASHIAN DI HATTI PVT LTD, DL 9/44 Kirti nagar industrial Area New Delhi 110015",-,-,-,-,Jeera seeds,-,-,-
RET,RET-10,RET-10-1A,RET-10-1A-10,RET-10-1A-10-10,Mdh,"Mdh Powder - Kashmiri Chilli, 100 g Carton","MDH Powder - Kashmiri chilli imparts a rich flavor and color to dishes, mainly tandoori and other marinades. It has a great red color and a little sweet flavor. When used in curry, it imparts bright red color making food more good-looking and pleasant.",100 g Carton,g,100 g Carton,1,1,96,96,"MAHASHIAN DI HATTI PVT LTD, DL 9/44 Kirti nagar industrial Area New Delhi 110015",India,['8902167000058'],-,https://datalabs.siva3.io/image/Eunimart_groceries_269268_3-mdh-powder-kashmiri-chilli.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_269268-2_4-mdh-powder-kashmiri-chilli.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_269268-3_4-mdh-powder-kashmiri-chilli.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_269268-4_4-mdh-powder-kashmiri-chilli.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_269268-6_2-mdh-powder-kashmiri-chilli.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,It is added to marinade for marinating and to frying onions along with chopped tomatoes while preparing curries.,"['EAN Code: 8902167000058', 'Manufactured & Marketed By: MAHASHIAN DI HATTI PVT LTD, DL 9/44 Kirti nagar industrial Area New Delhi 110015', 'Country of origin: India', 'FSSAI Number :', 'Best before 30-08-2023', '","MAHASHIAN DI HATTI PVT LTD, DL 9/44 Kirti nagar industrial Area New Delhi 110015",-,-,-,-,Red Chilli.,-,-,-
RET,RET-10,RET-10-1A,RET-10-1A-10,RET-10-1A-10-10,Mdh,"Mdh Powder - Lal Mirch, 500 g Pouch","Grasp The Fresh, Fine Grade Mdh Lal Mirch Powder To Increase Up The Pungency Of Your Culinary Preparations That You Frequently Consume. Let The Flavor Go High With The Culinary Preparations You Create With It. Mdh Lal Mirch Powder Is Also Utilized As A Colour And Flavor Enhancer In The Indian Cuisines.",500 g Pouch,g,500 g Pouch,1,1,265,265,"MAHASHIAN DI HATTI PVT LTD, DL 9/44 Kirti nagar industrial Area New Delhi 110015",India,['40019868'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40019868_9-mdh-powder-lal-mirch.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40019868-2_4-mdh-powder-lal-mirch.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40019868-3_4-mdh-powder-lal-mirch.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40019868-4_4-mdh-powder-lal-mirch.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40019868-5_1-mdh-powder-lal-mirch.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['EAN Code: 40019868', 'Manufactured & Marketed By: MAHASHIAN DI HATTI PVT LTD, DL 9/44 Kirti nagar industrial Area New Delhi 110015', 'Country of origin: India', 'FSSAI Number :', 'Best before 30-08-2023', '","MAHASHIAN DI HATTI PVT LTD, DL 9/44 Kirti nagar industrial Area New Delhi 110015",-,-,-,-,Red Chilli,-,-,-
RET,RET-10,RET-10-1A,RET-10-1A-10,RET-10-1A-10-10,Mdh,"Mdh Powder - Lal Mirch, 500 g Pouch","Grasp The Fresh, Fine Grade Mdh Lal Mirch Powder To Increase Up The Pungency Of Your Culinary Preparations That You Frequently Consume. Let The Flavor Go High With The Culinary Preparations You Create With It. Mdh Lal Mirch Powder Is Also Utilized As A Colour And Flavor Enhancer In The Indian Cuisines.",500 g Pouch,g,500 g Pouch,1,1,265,265,"MAHASHIAN DI HATTI PVT LTD, DL 9/44 Kirti nagar industrial Area New Delhi 110015",India,['40019868'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40019868_9-mdh-powder-lal-mirch.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40019868-2_4-mdh-powder-lal-mirch.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40019868-3_4-mdh-powder-lal-mirch.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40019868-4_4-mdh-powder-lal-mirch.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40019868-5_1-mdh-powder-lal-mirch.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['EAN Code: 40019868', 'Manufactured & Marketed By: MAHASHIAN DI HATTI PVT LTD, DL 9/44 Kirti nagar industrial Area New Delhi 110015', 'Country of origin: India', 'FSSAI Number :', 'Best before 30-08-2023', '","MAHASHIAN DI HATTI PVT LTD, DL 9/44 Kirti nagar industrial Area New Delhi 110015",-,-,-,-,Red Chilli,-,-,-
RET,RET-10,RET-10-1A,RET-10-1A-10,RET-10-1A-10-10,Mdh,"Mdh Soyatei - Masala, 200 g","This is a vegetarian product. Rich in spices, this is the perfect masala to makes food tasty and delicious. de Soyatein Chunks provide vitamins, minerals, and fibres for growing children.",200 g,g,200 g,1,1,67,67,"Mahashian Di Hatti Pvt Ltd, Shop No.5 Opp Bizli Pehlwan Mandir, Lawrence Road, Amritsar",India,['40200950'],['12116841000022'],https://datalabs.siva3.io/image/Eunimart_groceries_40200950_2-mdh-soyatei-masala.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40200950-2_2-mdh-soyatei-masala.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40200950-3_2-mdh-soyatei-masala.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40200950-4_2-mdh-soyatei-masala.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40200950-5_2-mdh-soyatei-masala.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40200950-6_2-mdh-soyatei-masala.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40200950-7_1-mdh-soyatei-masala.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['EAN Code: 40200950', 'FSSAI Number: 12116841000022', 'Manufactured & Marketed by: Mahashian Di Hatti Pvt Ltd, Shop No.5 Opp Bizli Pehlwan Mandir, Lawrence Road, Amritsar', 'Country of Origin: India', 'Best before 02-09-2023', '","Mahashian Di Hatti Pvt Ltd, Shop No.5 Opp Bizli Pehlwan Mandir, Lawrence Road, Amritsar",-,-,-,-,"Defatted Soya Flour, Cumin, Red Chilli, Black Pepper, Turmeric, Salt",-,-,-
RET,RET-10,RET-10-1A,RET-10-1A-10,RET-10-1A-10-10,Mdh,"Mdh Tandoori Chicken Masala, 100 g PACK","Tandoori masala is awesome, it does not contain salt and hence provides value for money. Tandoori chicken is a chicken dish prepared by roasting chicken marinated in yoghurt and skewered foods. It is suitable for Indian cuisine, arabic cuisine, Bengali cuisine as well as for Indian chicken dishes.",100 g PACK,pcs,100 g PACK,1,1,79,79,"Mahashian Di Hatti Pvt Ltd, 216,Udyog Vihar, Phase-1, Gurugram, Haryana",India,['40019878'],['10018011005811'],https://datalabs.siva3.io/image/Eunimart_groceries_40019878_3-mdh-tandoori-chicken-masala.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40019878-2_3-mdh-tandoori-chicken-masala.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40019878-3_3-mdh-tandoori-chicken-masala.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40019878-4_3-mdh-tandoori-chicken-masala.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40019878-5_2-mdh-tandoori-chicken-masala.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40019878-6_1-mdh-tandoori-chicken-masala.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['EAN Code: 40019878', 'FSSAI Number: 10018011005811', 'Manufactured & Marketed by: Mahashian Di Hatti Pvt Ltd, 216,Udyog Vihar, Phase-1, Gurugram, Haryana', 'Country of Origin: India', 'Best before 02-09-2023', '","Mahashian Di Hatti Pvt Ltd, 216,Udyog Vihar, Phase-1, Gurugram, Haryana",-,-,-,-,"Coriander Seeds, Cumin, Red Chillies, Iodised Salt, Unripe Dry Mango, Kachri, Fenugreek Leaves, Black Pepper, Garlic, Dried Ginger, Cassia, Cardamom Amomum, Nutmeg",-,-,-
RET,RET-10,RET-10-1A,RET-10-1A-10,RET-10-1A-10-10,Melam,"Melam Powder - Kashmiri Chilli, 250 g Pouch","Kashmiri Chilly powder is a mixture of ground, dried fruit of red or cayenne chili peppers and additional spices. It is used to put in heat up or flavor to dishes. It is a broadly applied flavor in different soups. It is most normally applied to season chili.",250 g Pouch,g,250 g Pouch,1,1,54,54,"AVA CONDIMENTS LLP, CC42/2319, NEAR KASABA POLICE STATION, KACHERIPPADY, KOCHI-682018.KERALA, INDIA",India,['40019402'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40019402_2-melam-powder-kashmiri-chilli.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['EAN Code: 40019402', 'Manufactured & Marketed By: EAN Code: 40019402', 'Manufactured & Marketed By:AVA CONDIMENTS LLP, CC42/2319, NEAR KASABA POLICE STATION, KACHERIPPADY, KOCHI-682018.KERALA, INDIA', 'Country of origin:India', 'FSSAI Number :', 'Best before __PSL__ days from the date of delivery', '","AVA CONDIMENTS LLP, CC42/2319, NEAR KASABA POLICE STATION, KACHERIPPADY, KOCHI-682018.KERALA, INDIA",-,-,-,-,-,-,-,-
RET,RET-10,RET-10-1A,RET-10-1A-10,RET-10-1A-10-10,Melam,"Melam Turmeric Powder/Arisina Pudi, 100 g",Turmeric,100 g,g,100 g,1,1,35,35,"AVA CONDIMENTS LLP, CC42/2319, NEAR KASABA POLICE STATION, KACHERIPPADY, KOCHI-682018.KERALA, INDIA",India,['40013363'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40013363_1-melam-powder-turmeric.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40013363-2_1-melam-powder-turmeric.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40013363-3_1-melam-powder-turmeric.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40013363-4_1-melam-powder-turmeric.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40013363-5_1-melam-powder-turmeric.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['EAN Code: 40013363', 'Manufactured by: AVA CONDIMENTS LLP, CC42/2319, NEAR KASABA POLICE STATION, KACHERIPPADY, KOCHI-682018.KERALA, INDIA', 'Country of origin: India', 'Best before 16-07-2023', '",-,-,-,-,-,Turmeric,-,-,-
RET,RET-10,RET-10-1A,RET-10-1A-10,RET-10-1A-10-10,Merkera,"Merkera Apple Cider Vinegar, 1 L","This Merkera Apple Cider Vinegar with the mother, 100% natural made from fresh apple juice, rich in minerals like calcium, iron, magnesium, phosphorous, zinc and sodium. Pure apple juice fermented with 5% acidity Merkera apple is bottled with mother vinegar is non-pasteurised.",1 L,L,1 L,1,1,550,550,"Farm Feast Food B 10, Metagalli Industrial Estate, Metagalli, Mysore- 570016",India,['8908003573229'],['11213323000748'],https://datalabs.siva3.io/image/Eunimart_groceries_40152331_2-merkera-apple-cider-vinegar.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40152331-2_2-merkera-apple-cider-vinegar.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40152331-3_2-merkera-apple-cider-vinegar.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40152331-4_2-merkera-apple-cider-vinegar.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40152331-5_1-merkera-apple-cider-vinegar.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Merkera Apple Cider Vinegar means sour wine;
the apple cider vinegar is made from fermenting sugar from apples which in turn converts into acetic acid.
A popular choice in salad dressing the concoction of cider vinegar with several herbs could create a wonderful taste to the salad.","['EAN Code: 8908003573229', 'Country of origin: India', 'FSSAI Number: 11213323000748', 'Manufacturer Name and : Farm Feast Food B 10, Metagalli Industrial Estate, Metagalli, Mysore- 570016', 'Marketed by: Weaves India No 73 Lasker Hosur Road, Adugodi Bangalore-560030', 'Best Before 30-08-2023', '","Weaves India No 73 Lasker Hosur Road, Adugodi Bangalore-560030",-,-,-,-,Pure Apple Juice Fermented With 5% Acidity,-,-,-
RET,RET-10,RET-10-1A,RET-10-1A-10,RET-10-1A-10-10,Merkera,"Merkera Natural Coconut Vinegar, 1 L","Merkera Coconut Vinegar 100% natural, made by fermenting coconut water from mature coconuts . It retains a fruity flavour of this vinegar .It is sourced from coconut water of 10 coconuts in a very neat and clean environment. It does not contain preservatives and artificial flavourings. It is a popular acidic condiment in Southeast Asia and some regions of India",1 L,L,1 L,1,1,240,240,"Farm Feast Food B 10, Metagalli Industrial Estate, Metagalli, Mysore- 570016",India,['8908003573014'],['11213323000748'],https://datalabs.siva3.io/image/Eunimart_groceries_40152333_1-merkera-natural-coconut-vinegar.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40152333-2_1-merkera-natural-coconut-vinegar.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"100% Natural
Made from quality coconuts
A fruity flavour in food.
Vegetarian",-,"['EAN Code: 8908003573014', 'Country of origin: India', 'FSSAI Number: 11213323000748', 'Manufacturer Name and : Farm Feast Food B 10, Metagalli Industrial Estate, Metagalli, Mysore- 570016', 'Marketed by: Weaves India No 73 Lasker Hosur Road, Adugodi Bangalore-560030', 'Best Before 30-08-2023', '","Weaves India No 73 Lasker Hosur Road, Adugodi Bangalore-560030",-,-,-,-,Coconut Water From Mature Coconut,-,-,-
RET,RET-10,RET-10-1A,RET-10-1A-10,RET-10-1A-10-10,Moments,"Moments Instant Dabeli, 50 g POUCH","Moments Instant Dabeli is ready to eat an instant breakfast meal with a spicy taste. It is a popular Indian snack. Dabeli is a spicy, tangy and sweet snack. It is simply a potato filling inside a bun. It is 100% natural and without any preservatives. It is convenient, light and easy to carry. It is often eaten for breakfast or as a midday snack. It is healthy and has a good nutritional value.
Benefits:
1. It is 100% natural and without any preservatives.
2. It is convenient, light and easy to carry.
3. It is healthy and has a good nutritional value.",50 g POUCH,g,50 g POUCH,1,1,45,45,"MOMENTS INDUSTRIES A-3, KRIPA INDUSTRIAL COMPLEX, SONALE BHIWANDI THANE - 421302.",India,['40212863'],['11518018000218'],https://datalabs.siva3.io/image/Eunimart_groceries_40212863_1-moments-instant-dabeli.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40212863-2_1-moments-instant-dabeli.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40212863-3_1-moments-instant-dabeli.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40212863-4_1-moments-instant-dabeli.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40212863-5_1-moments-instant-dabeli.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40212863-6_1-moments-instant-dabeli.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40212863-7_1-moments-instant-dabeli.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40212863-8_1-moments-instant-dabeli.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1. Take 130ml water and boil.
2. After boiling the water add Instant Dabeli Mix.
3. Mix to it. Your Delicious Dabeli is ready to serve.
4. To be eaten with pav (bun bread) garnished with pomegranate and spicy nuts.
5. Roast the pav (bun bread with butter and serve by stuffing the Dabeli Mix into it.)","['EAN Code: 40212863', 'FSSAI Number: 11518018000218', 'Manufactured & Marketed by: MOMENTS INDUSTRIES A-3, KRIPA INDUSTRIAL COMPLEX, SONALE BHIWANDI THANE - 421302.', 'Country of Origin: India', 'Best before 02-09-2023', '","MOMENTS INDUSTRIES A-3, KRIPA INDUSTRIAL COMPLEX, SONALE BHIWANDI THANE - 421302.",-,-,-,-,"Potato Flakes, Sugar, Edible Vegetables Oil, Red Chilli Powder, Coriander powder, Dry mango powder, Cinnamon, Star Aniseed , Spices and condiments",-,-,-
